RT5,RT10,RT15,RT20,RT25,Hist_1,Hist_2,Hist_3,Hist_4,Hist_5,Hist_6,GCM_BL_1,GCM_BL_2,GCM_BL_3,CANESM_rcp85_1,CANESM_rcp85_2,HadGEM_rcp85_1,HadGEM_rcp85_2,Aug2020
0.020970875446015964,0.15235071473195155,0.1268993662561787,0.14564476041626195,0.057997879997588764,0.036626854263595306,0.3729914475563312,0.07881000261152822,0.02170282857513299,0.032339025089159666,0.3000293923756997,0.016249005734402168,0.06030127661795216,0.003686549561569507,0.06196418797171765,0.17704591286004334,0.024387622063383158,0.1931658650052982,0.22568475453999667
0.1646571894590508,0.02701266531475338,0.025562418963954316,0.13777975833636852,0.041351799016810895,0.01293845430830634,0.017577309492942218,0.003969274089181271,0.2105751384031742,0.030424971880744042,0.02570949881921767,0.04958388225223823,0.32546356062773546,0.1432101397238105,0.13850113829723484,0.06709488594083331,0.07548183748941449,0.15504462910564298,0.045077603673087
0.22541397307170744,0.07036452055700036,0.10305236881668044,0.15250017363123028,0.012673190683883047,0.16314794275237346,0.1250520641596038,0.13561657452406267,0.23681739705525287,0.015836669208925923,0.008249271579673857,0.2516623273672731,0.21039629356088138,0.0713334175410139,0.27373761348095976,0.03977429858815561,0.002284342068005023,0.03692620541525525,0.16203733574414106
0.024341381821968665,0.07890240339006033,0.06609634571085803,0.016534570657487407,0.0019022468441857725,0.004943949240856152,0.03879057242375527,0.04991393548624251,0.041917422293477134,0.010965468110068094,0.027639308367611606,0.022076076791000834,0.11690355677505854,0.1837037110906527,0.05178901051392002,0.04495850279208915,0.07012907117820426,0.2307641884813604,0.13725472814487533
0.0007179047108634807,0.011205268999275774,0.011358523159536955,0.1563422528614994,0.031570486681382064,0.03587925855539134,0.0771210512674809,0.14887393040731864,0.001395168131418662,0.010003627070649918,0.013843970057620584,0.061184733711737174,0.17510395902242948,0.03192376489832692,0.06818346888658332,0.03950099089027995,0.026659761683928713,0.06858492591409686,0.03324481184084499
0.07272745952966658,0.0850970017602658,0.06324087422512438,0.12250939886816099,0.06784527065435744,0.06668638823648365,0.0732073054395248,0.033528045634948385,0.017208058662028486,0.106642363846019,0.02509484330429819,0.0189350444730115,0.05110370779573875,0.11991873591298362,0.018007175310236108,0.012970330873180405,0.0351822586155921,0.03104513962504603,0.010239250397794764
0.014430874520676713,0.04619363303006856,0.09046665057743478,0.4171679884466861,0.20634741639648246,0.008333442264460615,0.08261374839937725,0.07082433116435137,0.1656987558854659,0.08942247533365459,0.03757432126162735,0.04535837871602248,0.01023224310515166,0.03631098529252897,0.13388557556800437,0.09518329112786006,0.0006267877346337711,0.08437638518896147,0.05737733330531889
0.09407486909800888,0.129742420677007,0.22250751383392273,0.0800071486398859,0.18868126077626066,0.022987482307948896,0.2007539068907503,0.007594907834006981,0.06393718325596895,0.049194861786250675,0.07882935522157136,0.37031554575454884,0.014270109065574724,0.15930801262473474,0.1503393594919078,0.040114693120276795,0.024592973777813956,0.10406042171470163,0.005574378016778449
0.05945484052993644,0.08858894403760442,0.036017311136944834,0.044330958223242754,0.014201728984542368,0.012457141971040605,0.00935682346774673,0.01572932713065782,0.03630547742327594,0.010344559584110118,0.17802427191522027,0.036454721920135706,0.03679539715667431,0.1641915810695335,0.061663994848206984,0.13227568395684697,0.15031525495621553,0.02167790271527155,0.06231266404871447
0.06001496404325516,0.307805991097123,0.15649606051455656,0.21002844178260205,0.17530609563244307,0.06533314026195748,0.01583885104888243,0.02227822596518295,0.13455220437080637,0.28326211442100846,0.1422700728141101,0.013478375131541352,0.11319008193188095,0.0813545406786147,0.11624985683902389,0.1419901228427224,0.053927552613666434,0.048931969188476594,0.4146418985512056
0.12044690470919871,0.04625307742974433,0.11548921906393972,0.16561590452546143,0.1586790016623265,0.04908253023505579,0.011250275975414031,0.02268563704356496,0.1726963487218165,0.01171334449262892,0.10548328486544445,0.25919871654516563,0.13538101708525208,0.14266720012660059,0.08554649730080033,0.14896481646960125,0.12279197463242875,0.0703007858848513,0.09418015602222239
0.18208323734327317,0.012176440029042014,0.0805032946875885,0.044956850745615735,0.1039173142069291,0.1115191246694407,0.14127765926413682,0.0001808690495941395,0.08806498101170206,0.09264163779546636,0.06965804353341344,0.03551648064748738,0.1139102642483544,0.15611505669823852,0.03645783272861141,0.10703563418331874,0.03255570452323814,0.021672828337538284,0.03820392406943307
0.08361283904519272,0.20057032084664575,0.01877560799697596,0.02320898286338113,0.17386323607539977,0.07568554389222268,0.30187802556924404,0.2784373878794458,0.04824100701640874,0.018553570267203154,0.39645646263417134,0.20623693212487224,0.16686364892367886,0.09262168070215704,0.0773318219583136,0.12500629409843023,0.17973066466708712,0.03626386040702035,0.0921981953396597
